NR	NQ	NP	num_processes	run_index	benchmark_type	processor_model	id	time	overhead
128	512	512	1	8	basic	XeonE3_1585Lv5	2	994.72893	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1033.929644	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	949.880901	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	960.06842	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	945.70533	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	957.67404	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1031.141777	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	961.084717	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	954.360575	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	958.530804	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	988.261175	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	954.188225	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	984.314217	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	953.47105	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	974.332165	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	950.321745	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	956.201231	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	961.921539	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	995.310076	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	996.6903	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1000.498024	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1137.966715	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1055.128693	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1032.724619	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	984.501524	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1034.765402	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1034.495125	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1066.225325	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	978.284817	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1123.919836	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1049.483164	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1073.782728	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1005.095209	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1151.005487	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1009.577734	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	968.049936	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	965.756683	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1101.268988	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1014.902777	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	974.615969	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	974.335011	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1024.434729	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	972.694838	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1002.090124	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1037.901527	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	968.735775	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1054.667547	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	964.379665	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1064.521053	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1014.284243	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	976.031803	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1084.154707	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1013.756151	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1015.593601	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	983.736275	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	978.163746	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	981.423082	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1015.48143	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1012.597776	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	977.788065	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	979.722372	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	987.150158	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1037.055092	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	981.926245	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	977.619631	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	976.032162	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1060.485073	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	976.49152	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	982.674044	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1014.593687	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1013.603388	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1007.850674	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	977.110773	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	988.00621	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1014.595825	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	978.05015	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	980.414265	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1013.981916	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1074.533377	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	967.544638	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	979.2915	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	980.387201	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1011.900898	0
128	512	512	1	8	basic	XeonE3_1585Lv5	2	1006.939781	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1050.630363	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1160.477251	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1044.668221	1
128	512	512	1	9	basic	XeonE3_1585Lv5	2	992.276985	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1142.387487	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1027.56271	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	980.507959	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1162.373117	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	997.626642	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	964.099686	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	961.387289	1
128	512	512	1	9	basic	XeonE3_1585Lv5	2	977.641727	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	998.467747	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1016.30468	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	995.56982	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1019.910172	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	993.87907	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1002.012341	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1052.341413	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1074.807974	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	994.697025	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1057.252714	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1147.962198	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	970.520128	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	973.882757	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	970.49057	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1020.46034	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	961.196423	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	961.694603	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1033.199026	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	961.497679	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	954.627842	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	972.334803	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	957.192102	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	959.531664	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	977.292038	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	963.326597	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	960.510221	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	953.918852	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	981.564854	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	952.387987	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	988.617371	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1113.949522	1
128	512	512	1	9	basic	XeonE3_1585Lv5	2	951.863811	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	953.443106	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	990.216961	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1941.297712	18
128	512	512	1	9	basic	XeonE3_1585Lv5	2	951.663685	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	993.998362	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	957.268307	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	951.2645	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	968.549839	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	993.547186	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1029.340349	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1302.903879	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1144.449293	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1044.032585	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	990.883577	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1070.741341	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1230.400957	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	970.059692	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	972.098352	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1008.680273	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	974.690033	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	975.338842	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	980.565643	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1036.305977	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	974.21286	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	991.630669	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	982.031698	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	987.910872	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1000.099028	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1085.599161	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1014.086548	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	973.894154	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1002.594561	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	966.366247	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1054.34375	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1003.828083	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1107.38237	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	962.817379	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	980.408604	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	969.923307	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1131.510483	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1019.467541	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	972.156397	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	964.097549	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	991.742483	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	998.044701	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1006.594252	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	968.62818	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1075.684332	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	976.042133	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	966.869057	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	962.765743	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1126.260889	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	969.035557	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1132.157867	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	967.44095	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	971.830568	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1461.909344	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	970.83919	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	978.429058	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1035.024736	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1018.093714	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1012.491941	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1003.477327	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	969.199362	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1147.825457	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	961.527235	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	964.373878	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	992.585367	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	973.615685	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1089.383766	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1003.745825	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	963.450874	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1120.645586	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	968.405975	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1002.290098	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1037.558014	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1033.708601	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1070.332895	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	998.451365	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	998.172541	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1088.784813	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	970.115957	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	969.463585	0
128	512	512	1	9	basic	XeonE3_1585Lv5	2	1057.355268	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	917.967669	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	908.792906	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	904.788427	1
256	512	512	2	0	basic	XeonE3_1585Lv5	2	935.875654	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	941.906584	18
256	512	512	2	0	basic	XeonE3_1585Lv5	2	918.658108	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	872.433199	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	867.403564	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	878.695225	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	907.209061	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	867.573061	19
256	512	512	2	0	basic	XeonE3_1585Lv5	2	923.316706	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	895.096279	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	859.061319	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	900.308937	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	969.353247	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	957.002249	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	975.324713	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	869.16189	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	897.854477	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	949.911982	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	890.949013	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	888.213249	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	852.565702	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	881.464104	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	846.51697	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	858.786068	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	880.83954	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	946.647079	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	1120.357252	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	878.705908	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	912.784565	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	954.950159	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	939.436813	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	931.050055	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	874.922199	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	907.823299	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	924.364651	18
256	512	512	2	0	basic	XeonE3_1585Lv5	2	944.272026	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	871.77445	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	871.316889	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	921.921227	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	872.290409	19
256	512	512	2	0	basic	XeonE3_1585Lv5	2	908.929996	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	870.928406	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	1005.333731	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	894.7637	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	929.964724	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	869.100645	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	871.862759	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	934.949133	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	943.121174	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	873.627134	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	872.94631	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	941.500652	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	933.064045	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	869.287943	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	863.971663	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	865.244652	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	924.198004	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	867.575554	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	904.521723	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	874.832111	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	868.337563	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	930.827148	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	863.19363	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	907.532024	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	868.261719	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	906.798857	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	1000.5562	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	863.989824	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	910.089037	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	866.1523	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	865.62993	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	862.919447	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	936.878376	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	900.859081	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	925.52832	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	869.82954	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	933.701429	18
256	512	512	2	0	basic	XeonE3_1585Lv5	2	898.667765	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	871.422644	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	898.445929	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	904.088018	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	920.469488	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	862.57583	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	908.257715	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	938.9764	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	877.662592	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	896.147074	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	1012.656164	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	918.716862	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	916.872366	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	941.757742	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	893.042051	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	868.083323	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	899.350725	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	868.824682	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	921.728588	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	867.760714	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	964.675066	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	903.611582	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	873.106188	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	862.074469	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	878.572021	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	894.670406	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	866.497698	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	995.078976	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	865.104355	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	881.014019	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	902.168034	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	880.017351	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	937.799911	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	868.482487	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	887.538477	18
256	512	512	2	0	basic	XeonE3_1585Lv5	2	899.399866	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	875.47875	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	867.477631	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	925.377699	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	890.705811	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	867.623268	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	931.404354	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	871.30122	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	896.247845	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	866.662207	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	1007.943439	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	872.059669	0
256	512	512	2	0	basic	XeonE3_1585Lv5	2	855.159035	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	1242.52677	1
256	512	512	2	1	basic	XeonE3_1585Lv5	2	990.391689	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	881.472477	19
256	512	512	2	1	basic	XeonE3_1585Lv5	2	873.833986	18
256	512	512	2	1	basic	XeonE3_1585Lv5	2	979.557138	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	911.646128	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	1009.636419	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	876.631205	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	1007.556042	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	907.561224	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	929.65374	1
256	512	512	2	1	basic	XeonE3_1585Lv5	2	903.806433	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	937.361675	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	1017.275621	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	887.107155	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	864.481905	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	855.018005	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	899.492199	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	1051.876394	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	971.48348	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	854.258787	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	860.260614	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	911.332041	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	969.127478	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	846.012777	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	937.979162	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	904.198864	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	971.02446	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	963.522711	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	880.105383	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	916.467813	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	881.894464	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	880.216486	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	931.208858	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	1037.747139	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	918.804232	18
256	512	512	2	1	basic	XeonE3_1585Lv5	2	1039.191866	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	928.285934	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	912.070606	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	924.929981	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	891.753996	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	874.904442	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	880.856768	19
256	512	512	2	1	basic	XeonE3_1585Lv5	2	973.663212	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	874.107475	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	869.230947	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	871.985788	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	911.918905	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	900.557314	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	904.319582	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	872.936237	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	869.686764	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	913.708342	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	867.692921	0
256	512	512	2	1	basic	XeonE3_1585Lv5	2	939.775368	0
