n,time_steps,ghost_cells,cores,run,rank,alternative,total_time,init_time,compute_time,sync_time,write_time,kernel_time,effective_time
1000000,1000,8,46,0,43,lsb,3222149.781741,22850.138672,917176.237305,2038783.734377,243339.67138699998,2955959.971682,3199299.643069
1000000,1000,8,46,0,44,lsb,3222471.367192,23615.671387000002,1043765.769048,1898148.9165029998,256941.010254,2941914.685551,3198855.6958049997
1000000,1000,8,46,0,45,lsb,3222042.655277,21608.662109,745542.2343799999,2180397.576659,274494.182129,2925939.811039,3200433.9931679997
1000000,1000,8,46,0,5,lsb,3221970.1264629997,26719.566895,1617578.331053,1539819.868652,37852.359863,3157398.199705,3195250.559568
1000000,1000,8,46,0,6,lsb,3222391.617191,26445.564453,1638681.6030250003,1529131.820807,28132.628906,3167813.4238320002,3195946.052738
1000000,1000,8,46,0,7,lsb,3222133.927736,26073.520996,1749998.2285200001,1426486.860837,19575.317383,3176485.089357,3196060.40674
1000000,1000,8,46,0,8,lsb,3222292.5624980005,27235.482422000005,3125598.043456,56853.149413,12605.887207,3182451.1928689997,3195057.0800759997
1000000,1000,8,46,0,9,lsb,3221929.6831130004,26082.359862999998,3133325.5893639997,50081.447264999995,12440.286621,3183407.0366289997,3195847.32325
1000000,1000,8,48,0,0,lsb,3494429.827633,28117.291992000002,1600888.9628859998,1753845.328614,111578.244141,3354734.2915,3466312.5356409997
1000000,1000,8,48,0,1,lsb,3495118.150389,28212.643555000002,1404909.012694,1963931.208007,98065.286133,3368840.2207009997,3466905.506834
1000000,1000,8,48,0,10,lsb,3494279.254387,28301.949707,1465486.1318319999,1933013.105953,67478.06689500001,3398499.237785,3465977.30468
1000000,1000,8,48,0,11,lsb,3494837.297365,28525.339844,1581008.9433600002,1836184.4584969997,49118.555664,3417193.401857,3466311.957521
1000000,1000,8,48,0,12,lsb,3494349.016118,29242.414062,3381024.3837920004,42163.656741,41918.561523000004,3423188.040533,3465106.602056
1000000,1000,8,48,0,13,lsb,3494853.779301,28679.984375,3333098.557133,91175.83447300001,41899.40332,3424274.391606,3466173.794926
1000000,1000,8,48,0,14,lsb,3494427.7856489997,27834.639160000002,3363709.5629889998,61055.337406000006,41828.246094,3424764.900395,3466593.146489
1000000,1000,8,48,0,15,lsb,3494785.785639,28384.951660000002,3390995.3217770006,33765.13573699999,41640.376465,3424760.4575140006,3466400.833979001
1000000,1000,8,48,0,16,lsb,3494318.9667880004,24550.303223,1037662.3037040001,2385591.0605449993,46515.299316000004,3423253.3642489994,3469768.6635649996
1000000,1000,8,48,0,17,lsb,3494984.463374,25055.36084,999508.7021459998,2419832.7973609995,50587.603027,3419341.4995069993,3469929.1025339994
1000000,1000,8,48,0,18,lsb,3494410.472172,23767.4375,907762.835938,2496456.670414,66423.52832,3404219.506352,3470643.034672
1000000,1000,8,48,0,19,lsb,3494844.4848619998,25066.724609,995235.3642600001,2368210.2685520006,106332.12744099999,3363445.632812001,3469777.760253001
1000000,1000,8,48,0,2,lsb,3494378.193848,29450.429199000002,1378078.493649,2003903.9111370002,82945.359863,3381982.404786,3464927.764649
1000000,1000,8,48,0,20,lsb,3494361.959965,28556.736327999995,1397093.3877009999,1947608.9487289996,121102.88720699999,3344702.336429999,3465805.2236369993
1000000,1000,8,48,0,21,lsb,3494981.095214,28515.045410000002,1131633.7426770004,2204213.711423999,130618.595703,3335847.4541009995,3466466.0498039997
1000000,1000,8,48,0,22,lsb,3494432.4834049996,27972.342285000002,1103437.7500010002,2217819.539068,145202.852051,3321257.289069,3466460.1411200003
1000000,1000,8,48,0,23,lsb,3494900.628908,26879.507812,1186475.817383,2137371.8867209996,144173.416992,3323847.704104,3468021.1210959996
1000000,1000,8,48,0,24,lsb,3494526.857421,26065.436523,932165.6938480001,2409723.199706,126572.527344,3341888.893554,3468461.4208980002
1000000,1000,8,48,0,25,lsb,3495076.933104,26757.383300999998,892029.177735,2467125.94238,109164.42968800002,3359155.120115,3468319.549803
1000000,1000,8,48,0,26,lsb,3494528.9052750003,28023.023925999998,904591.3955100001,2467254.1411120007,94660.344727,3371845.536622001,3466505.881349001
1000000,1000,8,48,0,27,lsb,3494992.030272,28570.168944999998,921032.6957949997,2468833.9209029996,76555.244629,3389866.616697999,3466421.861326999
1000000,1000,8,48,0,28,lsb,3494325.2275370006,27891.768555000002,3344230.1406280003,62923.39110799999,59279.92724600001,3407153.5317360004,3466433.4589820006
1000000,1000,8,48,0,29,lsb,3494715.7084990004,28424.86377,3343432.656741,63406.08837899999,59452.099609000004,3406838.7451199996,3466290.844729
1000000,1000,8,48,0,3,lsb,3494896.7314379998,29178.396483999997,1640819.4418940002,1760111.2871029999,64787.60595700001,3400930.728997,3465718.334954
1000000,1000,8,48,0,30,lsb,3494317.8237340003,29475.397461,3376105.0981459995,29660.326662000003,59077.001465,3405765.4248079993,3464842.4262729995
1000000,1000,8,48,0,31,lsb,3494837.255378,28792.922362999998,3397759.7353510004,9115.179694999999,59169.41796900001,3406874.9150460004,3466044.3330150004
1000000,1000,8,48,0,32,lsb,3494490.289063,27143.470214999998,1798504.000978,1594794.607421,74048.210449,3393298.608399,3467346.818848
1000000,1000,8,48,0,33,lsb,3495064.226549,28274.237305000002,1467120.2714780003,1906879.7778249998,92789.93994099999,3374000.049303,3466789.989244
1000000,1000,8,48,0,34,lsb,3494530.3325199997,29653.165526999997,1472931.1337919997,1887276.709471,104669.32372999999,3360207.8432629993,3464877.166992999
1000000,1000,8,48,0,35,lsb,3494901.6821329994,30193.059569999998,1785497.493654,1562168.970706,117042.158203,3347666.46436,3464708.6225630003
1000000,1000,8,48,0,36,lsb,3494403.3862309996,24316.122559,1066012.3286110002,2270866.875491,133208.05957,3336879.204102,3470087.2636720003
1000000,1000,8,48,0,37,lsb,3494978.129885,24961.544922,1109440.871093,2210595.733401,149979.980469,3320036.604494,3470016.584963
1000000,1000,8,48,0,38,lsb,3494443.912598,28414.662108999997,927138.8940399998,2367675.074222,171215.282227,3294813.9682619995,3466029.2504889993
1000000,1000,8,48,0,39,lsb,3495032.4174720002,28739.510254,948587.959958,2339044.8539980003,178660.09326199998,3287632.8139560004,3466292.9072180004
1000000,1000,8,48,0,4,lsb,3494244.249017,27931.616211,3370359.9365199995,44975.792966,50976.90332,3415335.7294859993,3466312.6328059994
1000000,1000,8,48,0,40,lsb,3494478.3613259997,28271.016112999998,975691.6337880001,2284114.0649409997,206401.646484,3259805.698729,3466207.345213
1000000,1000,8,48,0,41,lsb,3494934.5961849997,27862.972656,1271624.3769520002,1970924.0932569995,224523.15331999998,3242548.4702089997,3467071.6235289997
1000000,1000,8,48,0,42,lsb,3494515.5888590002,27332.387207,1206081.770988,2017358.866211,243742.56445300003,3223440.637199,3467183.201652
1000000,1000,8,48,0,43,lsb,3495039.1084020003,27838.452637000002,1221834.860351,1986872.017582,258493.77783200002,3208706.877933,3467200.6557650003
1000000,1000,8,48,0,44,lsb,3494528.5063489997,25415.279297,1265176.152834,1925267.1616199997,278669.912598,3190443.3144539995,3469113.2270519994
1000000,1000,8,48,0,45,lsb,3494928.818364,27565.152344,988083.2168020002,2185039.299804,294241.149414,3173122.5166060003,3467363.6660200004
1000000,1000,8,48,0,46,lsb,3494446.9618989998,25235.146484,964936.582023,2194498.886712,309776.34668,3159435.4687349997,3469211.8154149996
1000000,1000,8,48,0,47,lsb,3495069.6928749997,25518.055664,1040374.714357,2101088.902834,328088.02002,3141463.617191,3469551.637211
1000000,1000,8,48,0,5,lsb,3494758.703616,29795.110839999998,3345402.613772,68459.93603499999,51101.042969,3413862.549807,3464963.592776
1000000,1000,8,48,0,6,lsb,3494377.944336,27922.971191000004,3392329.7260709996,23102.218265000003,51023.028808999996,3415431.9443359994,3466454.9731449992
1000000,1000,8,48,0,7,lsb,3494791.333982,28159.991211,3394325.791992999,21346.600093999998,50958.950683999996,3415672.392086999,3466631.342770999
1000000,1000,8,48,0,8,lsb,3494538.915526,29634.250487999998,1496363.946287,1906056.4086920002,62484.310059,3402420.354979,3464904.665038
1000000,1000,8,48,0,9,lsb,3494945.55664,27838.012207,1542093.0576189999,1843205.3676729999,81809.119141,3385298.4252919997,3467107.5444329996
1000000,1000,8,4,0,0,lsb,1500075.734863,9152.209473,1472132.795408,8791.673341,9999.056641,1480924.468749,1490923.52539
1000000,1000,8,4,0,1,lsb,1499733.199217,8996.623534999999,1479659.7739270001,1151.742673,9925.059082,1480811.5166000002,1490736.5756820003
1000000,1000,8,4,0,2,lsb,1500069.6293890001,6383.28125,1130755.2534170002,350858.4521439999,12072.642578,1481613.7055610002,1493686.3481390001
1000000,1000,8,4,0,3,lsb,1499621.3959980002,5982.760254,1112776.0414999998,366636.87012299994,14225.724121000001,1479412.9116229997,1493638.6357439996
1000000,1000,8,6,0,0,lsb,1557004.536139,8108.439453,1513943.8462,22835.689451000002,12116.561034999999,1536779.535651,1548896.096686
1000000,1000,8,6,0,1,lsb,1556482.103517,7627.033203,1511721.0307619998,25246.142091,11887.897461,1536967.1728529998,1548855.0703139997
1000000,1000,8,6,0,2,lsb,1556894.522949,8120.479492,1535031.6054680003,2214.6127939999997,11527.825195,1537246.2182620002,1548774.0434570003
1000000,1000,8,6,0,3,lsb,1556511.434559,7698.024901999999,1534840.194818,2403.476558,11569.738281,1537243.6713760002,1548813.409657
1000000,1000,8,6,0,4,lsb,1556998.3964789999,7858.424805,681481.544919,848821.5356419999,18836.891112999998,1530303.080561,1549139.971674
1000000,1000,8,6,0,5,lsb,1556622.0224630001,10280.306641,1271865.7021489998,253994.39355600002,20481.620117,1525860.0957049998,1546341.7158219998
1000000,1000,8,8,0,0,lsb,2072388.902344,7816.892578,916296.4072279999,1106655.6357409996,41619.966797,2022952.0429689996,2064572.0097659996
1000000,1000,8,8,0,1,lsb,2072615.905764,8040.799316,973285.5297859999,1059138.751955,32150.824707,2032424.2817409998,2064575.1064479998
1000000,1000,8,8,0,2,lsb,2072268.7182649998,11253.052734,1406672.177737,630332.2744149999,24011.213379,2037004.4521519998,2061015.665531
1000000,1000,8,8,0,3,lsb,2072473.855465,7981.307617,987071.3974609999,1058208.2641570002,19212.88623,2045279.6616180001,2064492.5478480002
1000000,1000,8,8,0,4,lsb,2072254.4887700002,8307.818359,1993043.9829069998,58536.19678099999,12366.490723,2051580.1796879997,2063946.6704109996
1000000,1000,8,8,0,5,lsb,2072532.9741230002,8562.458008,1993190.3173819995,58781.799319000005,11998.399414,2051972.1167009994,2063970.5161149995
1000000,1000,8,8,0,6,lsb,2072086.5834940001,8008.639648,2044671.0820300002,7647.471678999998,11759.390137,2052318.553709,2064077.9438460001
1000000,1000,8,8,0,7,lsb,2072444.229981,8597.409668,2044218.4243180002,7834.206054000001,11794.189941,2052052.6303720002,2063846.8203130001
1000000,1000,8,10,1,0,lsb,2166377.3354450003,8667.465332,2094048.117189,51423.755853999995,12237.99707,2145471.8730429998,2157709.870113
1000000,1000,8,10,1,1,lsb,2166730.644534,9198.263184,2097951.303714,47746.341307999995,11834.736328,2145697.645022,2157532.3813500004
1000000,1000,8,10,1,2,lsb,2166470.700678,8913.165039,2131405.1245099995,14510.190426000003,11642.220703,2145915.3149359995,2157557.5356389997
1000000,1000,8,10,1,3,lsb,2166835.9067430003,9054.786133,2127461.1601620005,18679.890623999996,11640.069824,2146141.0507860007,2157781.1206100006
1000000,1000,8,10,1,4,lsb,2166366.869145,11769.754395,1606085.0234380004,530918.000003,17594.091309,2137003.0234410004,2154597.11475
1000000,1000,8,10,1,5,lsb,2166846.5297870003,8544.162109,1165716.8833,967612.634769,24972.849609,2133329.518069,2158302.367678
1000000,1000,8,10,1,6,lsb,2166422.155762,8232.567871,1183358.7963889998,942390.6870099999,32440.104492000002,2125749.4833989996,2158189.5878909994
1000000,1000,8,10,1,7,lsb,2166762.4462900003,8817.393066,1226365.025396,890136.2597620001,41443.768066000004,2116501.285158,2157945.053224
1000000,1000,8,10,1,8,lsb,2166474.707033,9786.145508,913594.452634,1192148.105961,50946.00293,2105742.558595,2156688.561525
1000000,1000,8,10,1,9,lsb,2166670.4516580002,7660.356445,650943.7280260002,1444953.6166990004,63112.750488,2095897.3447250007,2159010.0952130007
1000000,1000,8,12,1,0,lsb,2177009.427724,9781.569336,1151919.230952,966240.8911080001,49067.736328,2118160.12206,2167227.858388
1000000,1000,8,12,1,1,lsb,2176564.87549,9507.011719,1095625.308595,1031850.801758,39581.753418,2127476.110353,2167057.863771
1000000,1000,8,12,1,10,lsb,2177069.083499,8303.085938,720340.761233,1405473.05957,42952.176758,2125813.820803,2168765.9975610003
1000000,1000,8,12,1,11,lsb,2176496.0034109997,7873.734375,822641.5673830002,1294377.910637,51602.791016,2117019.4780200003,2168622.269036
1000000,1000,8,12,1,2,lsb,2176975.812498,9998.986328,1089268.453612,1045479.76416,32228.608398,2134748.217772,2166976.82617
1000000,1000,8,12,1,3,lsb,2176497.650885,13073.478516,1567874.7353559998,571187.6445330001,24361.79248,2139062.3798889997,2163424.1723689996
1000000,1000,8,12,1,4,lsb,2176854.2031229995,9922.006836,2042005.0488280004,111081.60888500001,13845.538574,2153086.6577130007,2166932.1962870006
1000000,1000,8,12,1,5,lsb,2176456.2456,9497.853027,2059012.160643,94476.41552400001,13469.816406,2153488.576167,2166958.392573
1000000,1000,8,12,1,6,lsb,2176926.8471689997,13381.853027,2147797.37451,2407.25098,13340.368652,2150204.62549,2163544.994142
1000000,1000,8,12,1,7,lsb,2176447.1850509997,9567.177734,2098058.9833949995,55439.44189099999,13381.582031,2153498.4252859997,2166880.0073169996
1000000,1000,8,12,1,8,lsb,2176980.933599,9495.755859,830800.1523460002,1311580.109378,25104.916016,2142380.2617240003,2167485.17774
1000000,1000,8,12,1,9,lsb,2176601.037602,7856.668945,728174.541019,1407121.6357429998,33448.191894999996,2135296.1767619997,2168744.368657
1000000,1000,8,14,1,0,lsb,2081619.5649420002,8709.961914,1812450.9116170001,248328.772466,12129.918945,2060779.684083,2072909.603028
1000000,1000,8,14,1,1,lsb,2081578.996578,8795.259277,1843306.0136659998,218128.009768,11349.713867,2061434.0234339996,2072783.7373009997
1000000,1000,8,14,1,10,lsb,2081693.654784,8991.029784999999,768343.684568,1234014.398439,70344.541992,2002358.083007,2072702.624999
1000000,1000,8,14,1,11,lsb,2081539.3110309998,7707.63916,841906.0532239999,1153479.2968699997,78446.321777,1995385.3500939996,2073831.6718709997
1000000,1000,8,14,1,12,lsb,2081733.5312579998,7604.381348000001,651821.4531290001,1333623.771,88683.925781,1985445.2241290002,2074129.1499100002
1000000,1000,8,14,1,13,lsb,2081624.862304,7476.45166,650418.635253,1323722.5048829997,100007.270508,1974141.1401359998,2074148.4106439997
1000000,1000,8,14,1,2,lsb,2081637.135257,8840.485352,1865851.676274,196355.751463,10589.222168,2062207.427737,2072796.6499049999
1000000,1000,8,14,1,3,lsb,2081534.86621,11562.814453,2056674.1840829998,3377.43994,9920.427734,2060051.6240229998,2069972.0517569997
1000000,1000,8,14,1,4,lsb,2081487.2104479999,9204.171387,1041242.1293920001,1014514.480958,16526.428711,2055756.6103500002,2072283.039061
1000000,1000,8,14,1,5,lsb,2081487.399907,9079.189941,984666.303224,1064023.866703,23718.040039,2048690.169927,2072408.2099660002
1000000,1000,8,14,1,6,lsb,2081644.6967830001,9309.857909999999,957828.100099,1081724.3261759998,32782.412598,2039552.426275,2072334.838873
1000000,1000,8,14,1,7,lsb,2081593.214839,9142.671875,1069076.9223650002,961528.104974,41845.515625,2030605.0273390003,2072450.5429640003
1000000,1000,8,14,1,8,lsb,2081662.5043910001,7769.028809,811588.7905219999,1210517.205568,51787.479492,2022105.99609,2073893.475582
1000000,1000,8,14,1,9,lsb,2081565.417471,8938.274414,786323.363763,1225415.0712859996,60888.708008,2011738.4350489997,2072627.1430569997
1000000,1000,8,16,1,0,lsb,2329691.005864,13028.431641,1111414.3593809998,1119181.143553,86067.071289,2230595.5029339995,2316662.5742229996
1000000,1000,8,16,1,1,lsb,2329337.8574249996,12530.512695,1059107.0937509998,1180979.7470729998,76720.503906,2240086.8408239996,2316807.3447299995
1000000,1000,8,16,1,10,lsb,2329770.0229510004,13477.454102000002,2298210.050782,8132.449219,9950.068848,2306342.5000010002,2316292.568849
1000000,1000,8,16,1,11,lsb,2329311.1416030005,13206.767090000001,2302934.4047859996,3197.77295,9972.196777,2306132.1777359997,2316104.374513
1000000,1000,8,16,1,12,lsb,2329574.3432589998,13270.375,1331584.364254,966958.0185559998,17761.585449000002,2298542.38281,2316303.9682589998
1000000,1000,8,16,1,13,lsb,2329231.092279,13229.189453,1247677.5483330002,1042060.1879889999,26264.166504,2289737.736322,2316001.902826
1000000,1000,8,16,1,14,lsb,2329700.089842,13630.693359,1243109.7954069995,1036782.232424,36177.368652,2279892.0278309993,2316069.3964829994
1000000,1000,8,16,1,15,lsb,2329254.6293860003,13227.630859,1355581.2597590003,913531.3041979999,46914.43457,2269112.563957,2316026.998527
1000000,1000,8,16,1,2,lsb,2329772.420905,12965.103516,1072405.300783,1176738.997563,67663.019043,2249144.298346,2316807.3173889997
1000000,1000,8,16,1,3,lsb,2329306.360836,15564.707031,1526834.9140589999,728972.5087889999,57934.23095700001,2255807.4228479997,2313741.653805
1000000,1000,8,16,1,4,lsb,2329687.6411109995,13219.332031,1100662.5048829997,1167073.529295,48732.274902,2267736.034178,2316468.30908
1000000,1000,8,16,1,5,lsb,2329292.327628,12741.800293,1013411.3227469999,1263710.8359359996,39428.368652,2277122.1586829997,2316550.5273349998
1000000,1000,8,16,1,6,lsb,2329747.5083,13760.577147999998,1009185.7387680002,1277327.586915,29473.605469,2286513.3256830005,2315986.9311520006
1000000,1000,8,16,1,7,lsb,2329319.775393,13310.763184,1095824.7910140003,1201767.831058,18416.390137000002,2297592.622072,2316009.012209
1000000,1000,8,16,1,8,lsb,2329665.7534179995,13856.695801,2262594.0156209995,42618.361332,10596.680664,2305212.3769529993,2315809.0576169994
1000000,1000,8,16,1,9,lsb,2329320.831549,12906.810547,2263454.692877,42800.23339799999,10159.094727,2306254.926275,2316414.021002
1000000,1000,8,18,1,0,lsb,2315691.488767,14021.494141,1111390.9926740003,1100204.3237289998,90074.678223,2211595.316403,2301669.994626
1000000,1000,8,18,1,1,lsb,2315842.908689,14303.228027000001,999101.669436,1221398.457515,81039.553711,2220500.1269509997,2301539.6806619996
1000000,1000,8,18,1,10,lsb,2315540.214358,13915.256836000002,2279517.5727540003,11616.530764,10490.854004,2291134.1035180003,2301624.957522
1000000,1000,8,18,1,11,lsb,2315797.183104,14348.674316,2277751.666019,13225.448237999999,10471.394531,2290977.114257,2301448.508788
1000000,1000,8,18,1,12,lsb,2315489.6787090003,14561.052246000001,1311532.304687,971940.383788,17455.937987999998,2283472.688475,2300928.626463
1000000,1000,8,18,1,13,lsb,2315794.062012,13903.935059,1215984.436521,1059392.603518,26513.086914,2275377.040039,2301890.126953
1000000,1000,8,18,1,14,lsb,2315392.328128,14831.787109,1206709.735844,1055862.521972,37988.283203,2262572.257816,2300560.541019
1000000,1000,8,18,1,15,lsb,2315870.615727,14079.811034999999,1323680.3710959998,930466.776858,47643.656738,2254147.1479539997,2301790.8046919997
1000000,1000,8,18,1,16,lsb,2315382.6694329996,14141.069336000002,879756.166506,1362843.3046849999,58642.12890599999,2242599.4711909997,2301241.6000969997
1000000,1000,8,18,1,17,lsb,2315769.7690359997,14384.976074,868747.1015620001,1363298.7138609998,69338.977539,2232045.8154229997,2301384.792962
1000000,1000,8,18,1,2,lsb,2315378.9980389997,14046.004394999998,1021569.044432,1209256.4003840003,70507.548828,2230825.4448160003,2301332.9936440005
1000000,1000,8,18,1,3,lsb,2315936.083981,14335.682616999999,1081849.232424,1159836.164545,59915.004395,2241685.396969,2301600.401364
1000000,1000,8,18,1,4,lsb,2315387.766106,15988.146972999999,1403468.097653,847182.864253,48748.657226999996,2250650.961906,2299399.6191330003
1000000,1000,8,18,1,5,lsb,2315857.5073349997,13654.154297,887234.1323289999,1374845.2304750003,40123.990234,2262079.3628040003,2302203.3530380004
1000000,1000,8,18,1,6,lsb,2315407.080572,13592.567871000001,902750.9345739998,1371345.365236,27718.212891000003,2274096.2998099998,2301814.5127009996
1000000,1000,8,18,1,7,lsb,2315918.1772370003,13982.633301,940475.453122,1343405.102533,18054.988281,2283880.555655,2301935.5439359997
1000000,1000,8,18,1,8,lsb,2315379.073248,13929.080566,2254616.752447,35976.764161,10856.476074,2290593.516608,2301449.9926819997
1000000,1000,8,18,1,9,lsb,2315800.897458,14383.052246000001,2249786.50537,40868.805174,10762.534668,2290655.310544,2301417.845212
1000000,1000,8,1,1,0,lsb,1153051.637717,9245.907715000001,1139763.1757819997,2.7265830000000006,4039.827637,1139765.9023649998,1143805.7300019998
1000000,1000,8,20,1,0,lsb,2290611.199228,12270.845215000001,1241879.5976610002,990875.9282270002,45584.828125,2232755.5258880006,2278340.3540130006
1000000,1000,8,20,1,1,lsb,2290324.76367,11983.705078,1100877.753903,1140427.854982,37035.449707,2241305.608885,2278341.058592
1000000,1000,8,20,1,10,lsb,2290753.946286,11782.51123,830956.774411,1411077.2851570002,36937.375488,2242034.059568,2278971.435056
1000000,1000,8,20,1,11,lsb,2290319.2690430004,14415.843262,1369036.5551719998,861943.482914,44923.387695,2230980.038086,2275903.425781
1000000,1000,8,20,1,12,lsb,2290743.990233,12128.115234,1014846.1484339999,1208305.299319,55464.42724600001,2223151.447753,2278615.874999
1000000,1000,8,20,1,13,lsb,2290338.911623,11986.509277,944365.6113310001,1268825.141601,65161.649414,2213190.752932,2278352.402346
1000000,1000,8,20,1,14,lsb,2290757.847168,12509.334961,926125.8500959999,1276961.8750019998,75160.787109,2203087.725098,2278248.512207
1000000,1000,8,20,1,15,lsb,2290340.656738,12288.751465000001,1064246.787598,1129661.9038080003,84143.213867,2193908.6914060004,2278051.9052730002
1000000,1000,8,20,1,16,lsb,2290735.433592,12817.197754,1233895.911133,950457.200682,93565.124023,2184353.111815,2277918.2358379997
1000000,1000,8,20,1,17,lsb,2290405.994626,10109.462891,897512.1796829998,1279579.9921890001,103204.359863,2177092.171872,2280296.531735
1000000,1000,8,20,1,18,lsb,2290778.259281,10501.91748,901564.2055690001,1265660.106447,113052.02978499999,2167224.312016,2280276.341801
1000000,1000,8,20,1,19,lsb,2290436.837888,10190.942383,890903.5712880001,1262703.0463849998,126639.27783199999,2153606.617673,2280245.895505
1000000,1000,8,20,1,2,lsb,2290677.1772459997,12161.837402,1118102.511721,1132565.003904,27847.824219,2250667.515625,2278515.339844
1000000,1000,8,20,1,3,lsb,2290340.621584,12130.827637,1211486.0004870002,1047137.208987,19586.584473,2258623.209474,2278209.793947
1000000,1000,8,20,1,4,lsb,2290703.9184600003,12239.206543,2212802.417972,53078.85253899999,12583.441406,2265881.270511,2278464.711917
1000000,1000,8,20,1,5,lsb,2290254.6523450003,12101.553711,2205147.114256,60863.416995,12142.567383,2266010.5312510002,2278153.0986340004
1000000,1000,8,20,1,6,lsb,2290675.684086,12349.533203,2258674.046389,7736.618654000001,11915.485840000001,2266410.665043,2278326.1508830003
1000000,1000,8,20,1,7,lsb,2290298.025885,12099.790039,2264092.383792999,2254.9946310000005,11850.857422,2266347.378423999,2278198.235845999
1000000,1000,8,20,1,8,lsb,2290784.378909,11971.769043,889173.734378,1370933.821777,18705.053711,2260107.556155,2278812.609866
1000000,1000,8,20,1,9,lsb,2290422.739744,11620.060547,860805.7324260001,1391030.255365,26966.691406,2251835.987791,2278802.679197
1000000,1000,8,22,1,0,lsb,2335258.0708020004,15897.834961000002,1288616.4829120003,983836.2749020001,46907.478027,2272452.7578140004,2319360.2358410005
1000000,1000,8,22,1,1,lsb,2335321.626466,15966.450195,1172872.4877910002,1109360.7133819996,37121.975098,2282233.201173,2319355.176271
1000000,1000,8,22,1,10,lsb,2334976.135257,15126.472168,988955.2651389999,1292510.6079110003,38383.790039,2281465.87305,2319849.663089
1000000,1000,8,22,1,11,lsb,2335305.2758790003,15264.627441,1100404.299319,1171517.9169900003,48118.432129,2271922.2163090003,2320040.648438
1000000,1000,8,22,1,12,lsb,2334936.533202,14956.857422,1021502.74121,1237831.2290039998,60645.705566,2259333.970214,2319979.67578
1000000,1000,8,22,1,13,lsb,2335342.3471689997,15568.679688,939896.5727530001,1307905.9873059997,71971.107422,2247802.560059,2319773.6674809996
1000000,1000,8,22,1,14,lsb,2335276.24169,15469.238281,942120.1957989999,1295366.9770439998,82319.83056599999,2237487.172843,2319807.003409
1000000,1000,8,22,1,15,lsb,2334955.467289,15500.544922,1049455.862307,1177599.121095,92399.938965,2227054.983402,2319454.922367
1000000,1000,8,22,1,16,lsb,2335029.229974,13341.798828,954820.2705059999,1264962.240718,101904.919922,2219782.511224,2321687.4311459996
1000000,1000,8,22,1,17,lsb,2335394.422852,13724.492188,928494.506345,1278951.977542,114223.446777,2207446.483887,2321669.930664
1000000,1000,8,22,1,18,lsb,2335271.088874,16229.305663999998,1358676.290044,833410.554689,126954.938477,2192086.844733,2319041.78321
1000000,1000,8,22,1,19,lsb,2335389.594241,15319.949219,1003012.2168020001,1185737.4306610003,131319.99755899998,2188749.6474630004,2320069.645022
1000000,1000,8,22,1,2,lsb,2334799.0781270005,15394.338378999999,1200496.8627959997,1090184.274901,28723.602050999998,2290681.137697,2319404.739748
1000000,1000,8,22,1,20,lsb,2335031.051756,12456.028809,664061.9140610001,1518370.355956,140142.75293,2182432.270017,2322575.022947
1000000,1000,8,22,1,21,lsb,2335389.077625,12849.166992,667899.145502,1499030.8452090002,155609.919922,2166929.9907110003,2322539.910633
1000000,1000,8,22,1,3,lsb,2335342.021972,15842.203125,1284604.6010749997,1013283.054686,21612.163086,2297887.655761,2319499.8188469997
1000000,1000,8,22,1,4,lsb,2334962.2851599995,16901.935547,2295964.66553,7615.225587,14480.458496000001,2303579.891117,2318060.349613
1000000,1000,8,22,1,5,lsb,2335297.3305610004,14800.762207,2164667.3769519995,141389.76366800003,14439.427734,2306057.1406199997,2320496.568354
1000000,1000,8,22,1,6,lsb,2334927.90576,15042.666991999999,2201385.7724559996,104413.125003,14086.341309,2305798.8974589994,2319885.238767999
1000000,1000,8,22,1,7,lsb,2335274.93749,15232.495605000002,2183302.799313,122542.468744,14197.173828,2305845.268057,2320042.441885
1000000,1000,8,22,1,8,lsb,2334986.608406,14938.126953,1071224.073246,1227539.8696329999,21284.538574000002,2298763.9428789997,2320048.4814529996
1000000,1000,8,22,1,9,lsb,2335336.245602,15725.810547,977332.6225629998,1313419.279289,28858.533202999995,2290751.9018519996,2319610.435055
1000000,1000,8,24,1,0,lsb,2988650.990718,16017.317871000001,2908530.913083999,53097.327146,11005.432617,2961628.240229999,2972633.672846999
1000000,1000,8,24,1,1,lsb,2987972.1635689996,15089.576659999999,2910764.0268549994,51351.457027,10767.103027,2962115.4838819993,2972882.5869089994
1000000,1000,8,24,1,10,lsb,2988707.9755889997,16120.842772999998,1057438.42725,1846764.171875,68384.53369099999,2904202.5991249997,2972587.132816
1000000,1000,8,24,1,11,lsb,2987962.822756,15227.994141,1085837.3583990003,1808899.8564459998,77997.61377000001,2894737.214845,2972734.828615
1000000,1000,8,24,1,12,lsb,2988813.155276,15528.272461000002,1012970.9858409999,1872087.9536149998,88225.943359,2885058.9394559995,2973284.8828149997
1000000,1000,8,24,1,13,lsb,2988272.5136749996,16689.492188,1031629.555175,1840347.454105,99606.012207,2871977.00928,2971583.021487
1000000,1000,8,24,1,14,lsb,2988665.878417,15615.782715000001,1015254.128905,1849099.1894529997,108696.777344,2864353.318358,2973050.095702
1000000,1000,8,24,1,15,lsb,2988075.481443,15206.722656,1038261.1899420002,1816400.3149390002,118207.253906,2854661.504881,2972868.758787
1000000,1000,8,24,1,16,lsb,2988628.4887699997,14961.867676,951636.084961,1892396.090332,129634.445801,2844032.175293,2973666.621094
